order no,customer id,product id,payment id,DateID ,order Qty,order_type
2010,840,699,2,105,3,OnInstallment
2011,862,222,1,105,2,CashOnDelivery
2012,306,996,2,105,2,OnlinePayment
2013,602,1036,4,105,2,OnInstallment
2014,537,648,4,105,5,CashOnDelivery
2015,395,790,3,105,2,OnlinePayment
2016,225,917,1,105,4,OnInstallment
2017,647,420,1,105,1,CashOnDelivery
2018,74,110,4,105,4,OnlinePayment
2019,401,442,1,105,3,OnInstallment
2020,316,786,2,105,1,CashOnDelivery
2021,94,25,4,105,4,OnlinePayment
2022,497,635,2,106,4,OnInstallment
2023,513,703,3,106,3,CashOnDelivery
2024,835,343,2,106,5,OnlinePayment
2025,580,1154,4,106,5,OnInstallment
2026,714,1140,4,106,1,CashOnDelivery
2027,906,488,3,106,1,OnlinePayment
2028,852,955,4,106,1,OnInstallment
2029,585,894,2,106,4,CashOnDelivery
2030,573,1117,4,106,3,OnlinePayment
2031,627,1114,3,106,3,OnInstallment
2032,828,120,3,107,3,CashOnDelivery
2033,506,58,4,107,1,OnlinePayment
2034,830,497,3,107,1,OnInstallment
2035,92,388,1,107,2,CashOnDelivery
2036,896,1396,3,107,4,OnlinePayment
2037,920,1397,2,107,1,OnInstallment
2038,526,681,2,107,2,CashOnDelivery
2039,675,322,1,107,3,OnlinePayment
2040,792,691,2,107,4,OnInstallment
2041,244,537,1,107,1,CashOnDelivery
2042,152,311,4,107,3,OnlinePayment
2043,413,193,2,107,3,OnInstallment
2044,813,290,4,107,1,CashOnDelivery
2045,158,475,4,107,3,OnlinePayment
2046,577,323,1,107,1,OnInstallment
2047,320,813,3,107,5,CashOnDelivery
2048,39,116,4,107,3,OnlinePayment
2049,112,825,1,107,3,OnInstallment
2050,390,1233,2,107,1,CashOnDelivery
2051,795,128,4,107,2,OnlinePayment
2052,797,1163,4,108,5,OnInstallment
2053,521,18,4,108,2,CashOnDelivery
2054,242,1285,4,108,1,OnlinePayment
2055,957,797,3,108,2,OnInstallment
2056,991,1099,4,108,4,CashOnDelivery
2057,795,832,3,108,2,OnlinePayment
2058,978,343,3,108,5,OnInstallment
2059,517,392,2,108,3,CashOnDelivery
2060,220,700,2,108,2,OnlinePayment
2061,694,941,4,108,3,OnInstallment
2062,828,276,2,108,5,CashOnDelivery
2063,50,61,3,108,3,OnlinePayment
2064,267,1200,3,108,5,OnInstallment
2065,961,828,2,108,3,CashOnDelivery
2066,453,853,1,108,4,OnlinePayment
2067,731,1491,2,108,3,OnInstallment
2068,749,1189,2,108,1,CashOnDelivery
2069,640,286,4,108,3,OnlinePayment
2070,370,1195,3,108,5,OnInstallment
2071,794,1466,1,108,1,CashOnDelivery
2072,794,291,4,108,1,OnlinePayment
2073,850,1147,3,108,1,OnInstallment
2074,530,821,2,108,1,CashOnDelivery
2075,788,395,2,108,4,OnlinePayment
2076,985,394,3,108,3,OnInstallment
2077,515,1326,4,108,3,CashOnDelivery
2078,841,1437,1,108,3,OnlinePayment
2079,348,1335,1,108,3,OnInstallment
2080,377,216,3,108,5,CashOnDelivery
2081,626,1080,2,108,5,OnlinePayment
2082,634,802,2,108,3,OnInstallment
2083,892,1113,3,108,1,CashOnDelivery
2084,808,1001,2,108,1,OnlinePayment
2085,528,1329,2,108,3,OnInstallment
2086,88,139,4,108,3,CashOnDelivery
2087,872,905,2,108,4,OnlinePayment
2088,425,1456,3,108,2,OnInstallment
2089,340,540,1,108,5,CashOnDelivery
2090,776,1308,4,108,3,OnlinePayment
2091,216,1395,4,108,5,OnInstallment
2092,117,36,3,108,4,CashOnDelivery
2093,173,333,2,108,4,OnlinePayment
2094,100,185,3,108,3,OnInstallment
2095,391,859,3,109,3,CashOnDelivery
2096,454,1091,3,109,2,OnlinePayment
2097,166,845,1,109,1,OnInstallment
2098,820,1186,1,109,4,CashOnDelivery
2099,896,761,4,109,3,OnlinePayment
2100,79,656,2,109,1,OnInstallment
2101,909,1463,1,109,5,CashOnDelivery
2102,87,1011,1,109,1,OnlinePayment
2103,390,932,1,109,1,OnInstallment
2104,618,153,3,109,3,CashOnDelivery
2105,831,827,3,109,2,OnlinePayment
2106,775,294,1,109,4,OnInstallment
2107,294,1387,4,109,1,CashOnDelivery
2108,586,358,3,109,2,OnlinePayment
2109,938,574,4,109,4,OnInstallment
2110,478,1195,3,109,3,CashOnDelivery
2111,724,973,1,109,5,OnlinePayment
2112,498,846,1,109,3,OnInstallment
2113,441,1288,3,109,1,CashOnDelivery
2114,800,573,1,109,2,OnlinePayment
2115,329,1293,2,109,2,OnInstallment
2116,115,697,2,109,2,CashOnDelivery
2117,671,78,2,109,4,OnlinePayment
2118,237,72,3,109,2,OnInstallment
2119,106,1067,2,110,1,CashOnDelivery
2120,283,817,4,110,5,OnlinePayment
2121,956,813,3,110,1,OnInstallment
2122,693,563,1,110,4,CashOnDelivery
2123,777,1151,4,110,3,OnlinePayment
2124,274,279,2,110,5,OnInstallment
2125,621,1299,2,110,5,CashOnDelivery
2126,327,489,1,110,4,OnlinePayment
2127,491,293,4,110,1,OnInstallment
2128,757,1180,3,110,4,CashOnDelivery
2129,180,855,1,110,3,OnlinePayment
2130,933,318,1,110,4,OnInstallment
2131,83,1303,1,110,5,CashOnDelivery
2132,37,902,4,110,3,OnlinePayment
2133,828,627,1,110,5,OnInstallment
2134,758,441,3,110,1,CashOnDelivery
2135,195,1248,1,110,3,OnlinePayment
2136,289,178,3,110,2,OnInstallment
2137,354,380,4,110,5,CashOnDelivery
2138,849,507,3,110,1,OnlinePayment
2139,390,1170,4,110,5,OnInstallment
2140,857,366,1,110,2,CashOnDelivery
2141,979,228,3,110,5,OnlinePayment
2142,850,1307,1,110,2,OnInstallment
2143,842,1241,3,110,5,CashOnDelivery
2144,655,962,4,110,2,OnlinePayment
2145,710,1305,4,110,2,OnInstallment
2146,840,1178,4,110,5,CashOnDelivery
2147,400,1105,4,110,5,OnlinePayment
2148,301,622,4,110,2,OnInstallment
2149,315,928,1,110,2,CashOnDelivery
2150,869,1099,3,110,2,OnlinePayment
2151,106,1227,3,110,5,OnInstallment
2152,812,755,1,110,3,CashOnDelivery
2153,494,682,1,110,2,OnlinePayment
2154,584,972,3,110,1,OnInstallment
2155,379,6,4,110,3,CashOnDelivery
2156,973,1356,1,110,1,OnlinePayment
2157,958,751,3,110,3,OnInstallment
2158,342,1097,4,110,3,CashOnDelivery
2159,956,365,1,110,4,OnlinePayment
2160,936,1130,2,110,5,OnInstallment
2161,363,402,4,110,3,CashOnDelivery
2162,203,479,3,110,4,OnlinePayment
2163,529,846,4,110,4,OnInstallment
2164,882,379,3,110,1,CashOnDelivery
2165,976,633,3,110,2,OnlinePayment
2166,456,35,3,110,4,OnInstallment
2167,249,648,4,110,2,CashOnDelivery
2168,187,1120,1,110,2,OnlinePayment
2169,107,659,2,110,3,OnInstallment
2170,971,1132,1,110,1,CashOnDelivery
2171,328,352,4,110,2,OnlinePayment
2172,694,932,2,110,3,OnInstallment
2173,301,1305,2,110,5,CashOnDelivery
2174,149,1239,3,110,4,OnlinePayment
2175,137,1400,4,110,3,OnInstallment
2176,704,412,3,110,2,CashOnDelivery
2177,705,410,2,110,2,OnlinePayment
2178,21,1163,2,110,4,OnInstallment
2179,396,927,1,110,4,CashOnDelivery
2180,323,248,3,110,5,OnlinePayment
2181,274,1020,2,110,3,OnInstallment
2182,334,1466,3,110,1,CashOnDelivery
2183,562,1149,1,110,4,OnlinePayment
2184,997,725,2,110,1,OnInstallment
2185,236,253,1,110,4,CashOnDelivery
2186,550,599,3,111,1,OnlinePayment
2187,515,111,4,111,4,OnInstallment
2188,672,655,3,111,4,CashOnDelivery
2189,582,101,2,111,1,OnlinePayment
2190,402,697,2,111,1,OnInstallment
2191,143,301,2,111,1,CashOnDelivery
2192,989,1293,2,111,5,OnlinePayment
2193,819,351,2,111,1,OnInstallment
2194,189,212,4,111,2,CashOnDelivery
2195,704,29,4,111,3,OnlinePayment
2196,502,313,3,111,2,OnInstallment
2197,648,1263,3,111,2,CashOnDelivery
2198,445,1326,3,111,3,OnlinePayment
2199,318,1445,2,111,1,OnInstallment
2200,484,1343,3,111,2,CashOnDelivery
2201,653,1480,1,111,2,OnlinePayment
2202,386,1182,2,111,1,OnInstallment
2203,779,859,2,111,1,CashOnDelivery
2204,940,932,2,111,3,OnlinePayment
2205,194,687,2,111,5,OnInstallment
2206,27,1028,2,111,1,CashOnDelivery
2207,408,822,3,111,3,OnlinePayment
2208,106,925,4,111,3,OnInstallment
2209,603,286,1,111,2,CashOnDelivery
2210,256,217,3,111,5,OnlinePayment
2211,792,163,3,111,5,OnInstallment
2212,173,776,3,112,3,CashOnDelivery
2213,317,317,2,112,5,OnlinePayment
2214,481,834,3,112,3,OnInstallment
2215,943,665,3,112,4,CashOnDelivery
2216,273,1449,1,112,1,OnlinePayment
2217,201,650,2,112,5,OnInstallment
2218,755,1207,4,113,1,CashOnDelivery
2219,732,764,4,113,3,OnlinePayment
2220,56,1410,3,113,4,OnInstallment
2221,982,467,2,113,3,CashOnDelivery
2222,934,1445,1,113,3,OnlinePayment
2223,818,1064,1,113,3,OnInstallment
2224,547,528,1,113,1,CashOnDelivery
2225,622,1184,3,113,1,OnlinePayment
2226,734,1266,4,113,5,OnInstallment
2227,417,1222,4,114,4,CashOnDelivery
2228,664,942,2,114,2,OnlinePayment
2229,805,539,2,114,4,OnInstallment
2230,112,828,3,114,5,CashOnDelivery
2231,976,471,2,114,1,OnlinePayment
2232,125,14,2,114,4,OnInstallment
2233,161,1023,2,114,2,CashOnDelivery
2234,520,166,1,114,5,OnlinePayment
2235,705,414,3,114,5,OnInstallment
2236,765,884,3,114,5,CashOnDelivery
2237,429,789,3,114,4,OnlinePayment
2238,593,140,2,114,2,OnInstallment
2239,168,1426,1,114,3,CashOnDelivery
2240,433,1160,3,114,2,OnlinePayment
2241,295,1322,1,114,5,OnInstallment
2242,450,373,4,114,4,CashOnDelivery
2243,350,22,2,114,3,OnlinePayment
2244,430,1283,1,114,4,OnInstallment
2245,116,491,1,114,3,CashOnDelivery
2246,356,38,3,114,4,OnlinePayment
2247,302,1152,2,114,5,OnInstallment
2248,215,1273,2,114,1,CashOnDelivery
2249,979,637,3,114,3,OnlinePayment
2250,524,620,1,115,4,OnInstallment
2251,473,619,4,115,3,CashOnDelivery
2252,534,1441,4,115,3,OnlinePayment
2253,567,56,4,115,3,OnInstallment
2254,494,297,1,115,1,CashOnDelivery
2255,603,260,4,115,2,OnlinePayment
2256,458,225,4,115,3,OnInstallment
2257,293,546,2,115,1,CashOnDelivery
2258,950,1470,2,115,3,OnlinePayment
2259,869,529,3,115,4,OnInstallment
2260,154,1264,2,115,2,CashOnDelivery
2261,300,681,3,116,2,OnlinePayment
2262,601,584,1,116,3,OnInstallment
2263,914,743,1,116,3,CashOnDelivery
2264,727,1212,1,116,5,OnlinePayment
2265,348,491,1,116,2,OnInstallment
2266,14,644,3,116,1,CashOnDelivery
2267,255,635,3,116,1,OnlinePayment
2268,832,1386,4,116,2,OnInstallment
2269,762,857,1,116,3,CashOnDelivery
2270,20,494,4,117,2,OnlinePayment
2271,162,278,1,117,5,OnInstallment
2272,988,252,3,117,4,CashOnDelivery
2273,26,242,3,117,1,OnlinePayment
2274,275,1242,3,117,1,OnInstallment
2275,221,1267,2,117,5,CashOnDelivery
2276,442,246,2,117,5,OnlinePayment
2277,760,1392,2,117,5,OnInstallment
2278,511,1426,2,117,4,CashOnDelivery
2279,779,1296,3,117,3,OnlinePayment
2280,481,1064,1,117,5,OnInstallment
2281,963,1112,3,117,2,CashOnDelivery
2282,653,669,3,117,3,OnlinePayment
2283,491,506,2,117,4,OnInstallment
2284,408,1044,3,117,5,CashOnDelivery
2285,225,1437,1,117,1,OnlinePayment
2286,950,277,2,117,2,OnInstallment
2287,948,399,2,117,5,CashOnDelivery
2288,51,728,3,117,3,OnlinePayment
2289,448,847,2,117,5,OnInstallment
2290,217,636,2,117,2,CashOnDelivery
2291,49,909,1,117,2,OnlinePayment
2292,805,910,1,117,1,OnInstallment
2293,397,30,4,117,5,CashOnDelivery
2294,797,1026,4,117,2,OnlinePayment
2295,414,545,2,117,5,OnInstallment
2296,741,1141,1,117,4,CashOnDelivery
2297,67,1448,2,117,3,OnlinePayment
2298,825,935,3,117,3,OnInstallment
2299,189,1426,3,117,3,CashOnDelivery
2300,807,691,2,117,1,OnlinePayment
2301,30,636,2,117,5,OnInstallment
2302,495,946,2,117,5,CashOnDelivery
2303,354,80,2,117,1,OnlinePayment
2304,28,156,3,117,1,OnInstallment
2305,209,1456,1,117,2,CashOnDelivery
2306,549,921,2,118,2,OnlinePayment
2307,733,1025,2,118,2,OnInstallment
2308,167,745,2,118,5,CashOnDelivery
2309,92,203,3,118,1,OnlinePayment
2310,48,240,3,118,3,OnInstallment
2311,137,835,4,118,5,CashOnDelivery
2312,68,571,2,118,3,OnlinePayment
2313,113,124,2,118,3,OnInstallment
2314,949,1426,3,118,3,CashOnDelivery
2315,683,1004,2,118,1,OnlinePayment
2316,80,1092,3,118,4,OnInstallment
2317,413,1353,4,118,2,CashOnDelivery
2318,497,1057,2,118,3,OnlinePayment
2319,56,664,1,118,1,OnInstallment
2320,399,617,2,118,5,CashOnDelivery
2321,116,140,4,118,3,OnlinePayment
2322,99,284,3,118,5,OnInstallment
2323,45,676,3,118,2,CashOnDelivery
2324,170,1420,1,118,5,OnlinePayment
2325,793,202,4,118,3,OnInstallment
2326,130,1209,2,118,4,CashOnDelivery
2327,825,817,3,118,3,OnlinePayment
2328,462,1025,3,118,2,OnInstallment
2329,935,655,4,118,1,CashOnDelivery
2330,265,1042,2,118,2,OnlinePayment
2331,711,253,2,118,3,OnInstallment
2332,854,885,4,118,1,CashOnDelivery
2333,650,1007,3,118,3,OnlinePayment
2334,211,1431,3,118,5,OnInstallment
2335,210,14,2,118,5,CashOnDelivery
2336,556,743,2,118,3,OnlinePayment
2337,185,334,3,118,3,OnInstallment
2338,86,346,3,118,4,CashOnDelivery
2339,959,382,2,118,2,OnlinePayment
2340,415,1389,2,118,5,OnInstallment
2341,182,38,2,118,5,CashOnDelivery
2342,770,145,3,118,2,OnlinePayment
2343,274,1488,1,118,4,OnInstallment
2344,647,773,4,118,1,CashOnDelivery
2345,164,239,2,118,3,OnlinePayment
2346,411,698,3,118,2,OnInstallment
2347,252,71,1,119,5,CashOnDelivery
2348,499,1004,4,119,2,OnlinePayment
2349,819,401,2,119,2,OnInstallment
2350,514,342,2,119,3,CashOnDelivery
2351,19,750,3,119,5,OnlinePayment
2352,892,1472,4,119,3,OnInstallment
2353,194,754,4,119,4,CashOnDelivery
2354,866,1480,4,119,3,OnlinePayment
2355,919,1278,3,119,4,OnInstallment
2356,622,1360,4,119,4,CashOnDelivery
2357,668,567,4,119,1,OnlinePayment
2358,979,1212,2,119,1,OnInstallment
2359,402,1006,1,119,5,CashOnDelivery
2360,59,1324,3,119,5,OnlinePayment
2361,554,102,1,119,1,OnInstallment
2362,140,74,3,119,4,CashOnDelivery
2363,51,1461,2,119,5,OnlinePayment
2364,174,381,1,119,3,OnInstallment
2365,800,502,2,119,4,CashOnDelivery
2366,444,159,4,119,2,OnlinePayment
2367,714,378,3,119,2,OnInstallment
2368,418,537,2,119,1,CashOnDelivery
2369,50,687,4,119,3,OnlinePayment
2370,104,61,4,119,4,OnInstallment
2371,743,123,2,119,2,CashOnDelivery
2372,371,1259,4,119,4,OnlinePayment
2373,53,1348,2,119,2,OnInstallment
2374,620,883,2,119,1,CashOnDelivery
2375,950,1313,1,119,4,OnlinePayment
2376,430,576,4,119,4,OnInstallment
2377,265,700,4,119,5,CashOnDelivery
2378,806,1367,2,119,4,OnlinePayment
2379,946,465,2,119,1,OnInstallment
2380,219,645,3,119,3,CashOnDelivery
2381,149,972,1,119,3,OnlinePayment
2382,301,1312,2,119,5,OnInstallment
2383,753,933,4,119,3,CashOnDelivery
2384,669,784,1,119,5,OnlinePayment
2385,902,508,3,119,3,OnInstallment
2386,563,585,1,119,2,CashOnDelivery
2387,94,88,2,119,4,OnlinePayment
2388,930,1219,3,119,4,OnInstallment
2389,629,1090,3,119,1,CashOnDelivery
2390,604,983,3,119,4,OnlinePayment
2391,909,1047,1,119,1,OnInstallment
2392,222,592,4,119,3,CashOnDelivery
2393,326,551,2,119,2,OnlinePayment
2394,266,609,4,119,3,OnInstallment
2395,595,632,1,119,2,CashOnDelivery
2396,717,606,1,119,3,OnlinePayment
2397,47,1040,4,119,4,OnInstallment
2398,119,59,1,119,3,CashOnDelivery
2399,150,745,1,119,3,OnlinePayment
2400,227,445,3,119,1,OnInstallment
2401,320,54,1,119,2,CashOnDelivery
2402,768,145,1,119,1,OnlinePayment
2403,677,341,2,119,3,OnInstallment
2404,912,709,1,119,2,CashOnDelivery
2405,233,616,4,119,1,OnlinePayment
2406,830,1434,1,119,1,OnInstallment
2407,559,963,3,119,2,CashOnDelivery
2408,794,813,1,119,1,OnlinePayment
2409,126,957,1,119,1,OnInstallment
2410,127,961,1,119,3,CashOnDelivery
2411,525,871,3,119,2,OnlinePayment
2412,71,962,3,119,4,OnInstallment
2413,293,471,4,119,1,CashOnDelivery
2414,113,834,3,119,5,OnlinePayment
2415,402,881,1,119,1,OnInstallment
2416,342,874,4,119,3,CashOnDelivery
2417,469,267,3,119,1,OnlinePayment
2418,65,1363,4,119,2,OnInstallment
2419,974,928,4,119,4,CashOnDelivery
2420,315,285,4,119,5,OnlinePayment
2421,626,315,1,119,5,OnInstallment
2422,762,1399,1,119,3,CashOnDelivery
2423,581,1151,1,119,1,OnlinePayment
2424,935,892,3,119,2,OnInstallment
2425,797,398,2,119,4,CashOnDelivery
2426,676,311,3,119,1,OnlinePayment
2427,793,1339,1,119,2,OnInstallment
2428,396,1015,2,119,5,CashOnDelivery
2429,298,1407,4,119,1,OnlinePayment
2430,392,1026,1,119,2,OnInstallment
2431,73,444,3,119,1,CashOnDelivery
2432,468,59,4,119,5,OnlinePayment
2433,141,1106,3,119,1,OnInstallment
2434,919,1419,2,119,5,CashOnDelivery
2435,601,176,1,119,3,OnlinePayment
2436,865,232,3,119,4,OnInstallment
2437,292,1068,2,120,1,CashOnDelivery
2438,486,783,3,120,5,OnlinePayment
2439,340,751,2,120,5,OnInstallment
2440,987,189,1,120,5,CashOnDelivery
2441,904,1337,2,120,2,OnlinePayment
2442,841,6,3,120,4,OnInstallment
2443,292,1461,2,120,2,CashOnDelivery
2444,186,812,4,120,4,OnlinePayment
2445,911,1155,2,120,4,OnInstallment
2446,163,1326,4,120,1,CashOnDelivery
2447,459,968,4,120,1,OnlinePayment
2448,846,711,3,120,3,OnInstallment
2449,717,319,1,120,2,CashOnDelivery
2450,85,1272,4,120,4,OnlinePayment
2451,830,600,4,120,1,OnInstallment
2452,282,996,3,120,1,CashOnDelivery
2453,918,1120,1,120,2,OnlinePayment
2454,794,665,4,120,2,OnInstallment
2455,736,889,4,120,2,CashOnDelivery
2456,14,180,2,120,3,OnlinePayment
2457,676,1352,2,120,2,OnInstallment
2458,489,768,2,120,3,CashOnDelivery
2459,346,168,1,120,1,OnlinePayment
2460,619,858,3,120,2,OnInstallment
2461,21,1195,2,120,5,CashOnDelivery
2462,557,811,1,120,5,OnlinePayment
2463,764,814,2,120,3,OnInstallment
2464,915,661,4,120,1,CashOnDelivery
2465,553,914,3,120,5,OnlinePayment
2466,254,132,4,120,2,OnInstallment
2467,669,210,4,120,2,CashOnDelivery
2468,467,1031,1,120,4,OnlinePayment
2469,707,1115,4,120,2,OnInstallment
2470,77,1493,4,120,3,CashOnDelivery
2471,709,454,1,120,4,OnlinePayment
2472,1000,1357,2,120,3,OnInstallment
2473,481,1363,4,120,4,CashOnDelivery
2474,31,909,3,120,4,OnlinePayment
2475,321,1467,2,120,4,OnInstallment
2476,128,730,3,120,3,CashOnDelivery
2477,374,992,4,120,4,OnlinePayment
2478,670,485,4,120,4,OnInstallment
2479,921,472,2,120,1,CashOnDelivery
2480,630,813,3,120,1,OnlinePayment
2481,467,1176,2,120,2,OnInstallment
2482,593,691,3,120,4,CashOnDelivery
2483,506,1095,2,120,2,OnlinePayment
2484,44,1482,3,120,1,OnInstallment
2485,235,1120,1,120,1,CashOnDelivery
2486,908,1320,3,120,4,OnlinePayment
2487,245,1425,3,120,4,OnInstallment
2488,377,1201,1,120,4,CashOnDelivery
2489,674,1053,3,120,3,OnlinePayment
2490,742,1384,4,120,1,OnInstallment
2491,243,1428,3,120,3,CashOnDelivery
2492,682,1228,1,120,5,OnlinePayment
2493,535,1009,3,120,2,OnInstallment
2494,279,670,4,120,5,CashOnDelivery
2495,427,754,1,120,5,OnlinePayment
2496,902,1338,4,120,3,OnInstallment
2497,679,891,4,120,1,CashOnDelivery
2498,139,672,4,120,4,OnlinePayment
2499,654,615,4,120,4,OnInstallment
2500,623,1224,4,120,2,CashOnDelivery
2501,179,1011,4,120,5,OnlinePayment
2502,664,242,2,120,4,OnInstallment
2503,498,297,3,120,5,CashOnDelivery
2504,185,73,3,120,4,OnlinePayment
2505,410,1353,1,120,5,OnInstallment
2506,14,1240,4,120,5,CashOnDelivery
2507,984,656,4,120,1,OnlinePayment
2508,403,1351,1,120,4,OnInstallment
2509,791,1408,4,120,3,CashOnDelivery
2510,87,1201,2,120,3,OnlinePayment
2511,161,1105,1,120,5,OnInstallment
2512,338,400,2,120,5,CashOnDelivery
2513,195,1073,4,120,5,OnlinePayment
2514,627,1295,4,120,2,OnInstallment
2515,91,176,3,120,3,CashOnDelivery
2516,925,390,1,120,2,OnlinePayment
2517,748,1209,1,120,1,OnInstallment
2518,14,1023,4,120,3,CashOnDelivery
2519,878,654,1,120,2,OnlinePayment
2520,697,81,2,120,4,OnInstallment
2521,275,1390,4,120,4,CashOnDelivery
2522,445,856,2,120,2,OnlinePayment
2523,102,1396,3,120,2,OnInstallment
2524,972,459,2,120,1,CashOnDelivery
2525,513,462,4,120,4,OnlinePayment
2526,660,880,4,120,5,OnInstallment
2527,542,872,3,120,2,CashOnDelivery
2528,930,373,4,120,1,OnlinePayment
2529,330,58,2,120,4,OnInstallment
2530,257,699,4,120,4,CashOnDelivery
2531,825,1271,3,120,2,OnlinePayment
2532,209,486,3,120,2,OnInstallment
2533,424,256,4,120,2,CashOnDelivery
2534,548,1378,3,120,3,OnlinePayment
2535,887,879,1,120,2,OnInstallment
2536,952,1493,3,120,2,CashOnDelivery
2537,16,577,2,120,2,OnlinePayment
2538,202,1255,2,120,3,OnInstallment
2539,364,715,1,120,5,CashOnDelivery
2540,867,1490,2,120,1,OnlinePayment
2541,163,88,1,120,4,OnInstallment
2542,250,1359,4,120,2,CashOnDelivery
2543,552,462,2,120,3,OnlinePayment
2544,48,49,4,120,4,OnInstallment
2545,93,627,4,120,5,CashOnDelivery
2546,831,114,1,121,5,OnlinePayment
2547,665,266,3,121,4,OnInstallment
2548,532,1428,4,121,3,CashOnDelivery
2549,771,406,1,121,3,OnlinePayment
2550,329,625,2,121,1,OnInstallment
2551,987,801,4,121,3,CashOnDelivery
2552,689,263,4,122,3,OnlinePayment
2553,271,539,4,122,4,OnInstallment
2554,414,580,4,122,3,CashOnDelivery
2555,798,1468,3,122,4,OnlinePayment
2556,809,1196,4,122,3,OnInstallment
2557,264,1016,3,123,2,CashOnDelivery
2558,177,738,3,123,3,OnlinePayment
2559,875,433,2,123,2,OnInstallment
2560,93,457,2,123,1,CashOnDelivery
2561,13,1391,4,123,4,OnlinePayment
2562,729,1452,2,123,4,OnInstallment
2563,225,1404,3,123,3,CashOnDelivery
2564,824,440,3,123,3,OnlinePayment
2565,645,582,2,123,2,OnInstallment
2566,163,1264,1,123,4,CashOnDelivery
2567,319,416,2,123,1,OnlinePayment
2568,390,717,2,123,1,OnInstallment
2569,33,178,4,123,5,CashOnDelivery
2570,233,630,3,123,3,OnlinePayment
2571,394,787,1,123,2,OnInstallment
2572,693,1492,4,123,3,CashOnDelivery
2573,58,1337,3,123,5,OnlinePayment
2574,449,53,2,123,1,OnInstallment
2575,837,680,2,123,3,CashOnDelivery
2576,164,117,3,123,2,OnlinePayment
2577,50,1160,4,123,1,OnInstallment
2578,384,1137,1,123,4,CashOnDelivery
2579,252,1348,1,123,2,OnlinePayment
2580,647,1279,3,124,1,OnInstallment
2581,993,1185,2,124,4,CashOnDelivery
2582,933,1310,2,124,1,OnlinePayment
2583,736,766,3,124,1,OnInstallment
2584,109,719,2,124,5,CashOnDelivery
2585,917,74,2,124,1,OnlinePayment
2586,13,104,4,124,3,OnInstallment
2587,244,1277,2,124,3,CashOnDelivery
2588,273,387,3,125,3,OnlinePayment
2589,423,1305,1,125,3,OnInstallment
2590,457,1062,4,125,2,CashOnDelivery
2591,632,719,4,125,3,OnlinePayment
2592,283,564,3,125,1,OnInstallment
2593,872,146,2,125,4,CashOnDelivery
2594,329,39,3,125,3,OnlinePayment
2595,448,371,3,125,3,OnInstallment
2596,708,1229,3,125,3,CashOnDelivery
2597,903,866,1,125,4,OnlinePayment
2598,11,813,1,125,5,OnInstallment
2599,367,937,4,125,1,CashOnDelivery
2600,376,858,2,125,1,OnlinePayment
2601,326,844,1,125,1,OnInstallment
2602,318,338,1,125,4,CashOnDelivery
2603,426,1496,1,125,2,OnlinePayment
2604,323,1314,3,125,4,OnInstallment
2605,309,860,3,125,1,CashOnDelivery
2606,664,288,1,125,4,OnlinePayment
2607,887,93,4,125,2,OnInstallment
2608,714,368,3,125,2,CashOnDelivery
2609,209,904,4,125,1,OnlinePayment
2610,235,1259,3,125,1,OnInstallment
2611,606,716,1,125,4,CashOnDelivery
2612,490,492,1,125,5,OnlinePayment
2613,918,37,3,125,3,OnInstallment
2614,595,623,1,125,4,CashOnDelivery
2615,321,649,2,125,4,OnlinePayment
2616,945,400,2,125,3,OnInstallment
2617,549,1377,2,125,1,CashOnDelivery
2618,480,520,3,125,2,OnlinePayment
2619,988,1086,2,125,4,OnInstallment
2620,345,501,4,125,5,CashOnDelivery
2621,930,892,3,125,5,OnlinePayment
2622,330,958,1,125,4,OnInstallment
2623,852,924,4,125,2,CashOnDelivery
2624,375,1201,2,125,1,OnlinePayment
2625,432,292,2,125,2,OnInstallment
2626,306,800,1,125,3,CashOnDelivery
2627,193,158,4,126,5,OnlinePayment
2628,91,251,3,126,4,OnInstallment
2629,739,596,1,126,1,CashOnDelivery
2630,915,32,1,126,4,OnlinePayment
2631,576,977,1,126,3,OnInstallment
2632,7,380,4,126,1,CashOnDelivery
2633,803,1285,1,126,5,OnlinePayment
2634,845,694,3,127,3,OnInstallment
2635,685,607,1,127,3,CashOnDelivery
2636,725,447,3,127,5,OnlinePayment
2637,548,573,4,127,1,OnInstallment
2638,401,849,3,127,2,CashOnDelivery
2639,122,1018,4,127,4,OnlinePayment
2640,100,1013,1,127,4,OnInstallment
2641,323,569,3,127,3,CashOnDelivery
2642,482,660,1,127,2,OnlinePayment
2643,176,1463,3,127,1,OnInstallment
2644,75,690,4,127,2,CashOnDelivery
2645,285,1317,4,127,4,OnlinePayment
2646,575,884,4,127,3,OnInstallment
2647,815,158,4,127,3,CashOnDelivery
2648,154,1083,4,127,5,OnlinePayment
2649,523,580,1,127,5,OnInstallment
2650,365,493,3,127,3,CashOnDelivery
2651,206,215,3,127,5,OnlinePayment
2652,596,1160,1,127,1,OnInstallment
2653,917,1018,1,127,4,CashOnDelivery
2654,3,1291,3,127,4,OnlinePayment
2655,31,36,4,127,4,OnInstallment
2656,563,1391,1,127,4,CashOnDelivery
2657,645,189,3,127,5,OnlinePayment
2658,552,612,4,127,4,OnInstallment
2659,598,1111,1,127,4,CashOnDelivery
2660,95,1001,2,127,5,OnlinePayment
2661,632,549,4,127,5,OnInstallment
2662,720,665,3,127,5,CashOnDelivery
2663,89,1103,4,127,4,OnlinePayment
