delivery id,order id,shop id,delivery reserved days,,order_shipVia
2862,2862,36,5,,Rickshaw
2863,2863,263,5,,bike
2864,2864,241,4,,Van
2865,2865,48,5,,Rickshaw
2866,2866,258,5,,bike
2867,2867,97,3,,Van
2868,2868,150,3,,Rickshaw
2869,2869,67,4,,bike
2870,2870,86,3,,Van
2871,2871,293,3,,Rickshaw
2872,2872,247,5,,bike
2873,2873,180,4,,Van
2874,2874,234,5,,Rickshaw
2875,2875,143,4,,bike
2876,2876,240,4,,Van
2877,2877,95,4,,Rickshaw
2878,2878,4,5,,bike
2879,2879,287,4,,Van
2880,2880,215,4,,Rickshaw
2881,2881,233,4,,bike
2882,2882,255,5,,Van
2883,2883,48,5,,Rickshaw
2884,2884,273,4,,bike
2885,2885,108,4,,Van
2886,2886,7,3,,Rickshaw
2887,2887,2,5,,bike
2888,2888,293,3,,Van
2889,2889,291,4,,Rickshaw
2890,2890,268,5,,bike
2891,2891,81,5,,Van
2892,2892,96,3,,Rickshaw
2893,2893,194,5,,bike
2894,2894,272,5,,Van
2895,2895,57,4,,Rickshaw
2896,2896,281,5,,bike
2897,2897,140,5,,Van
2898,2898,286,4,,Rickshaw
2899,2899,256,3,,bike
2900,2900,87,5,,Van
2901,2901,35,5,,Rickshaw
2902,2902,48,4,,bike
2903,2903,82,4,,Van
2904,2904,109,5,,Rickshaw
2905,2905,4,4,,bike
2906,2906,29,5,,Van
2907,2907,245,5,,Rickshaw
2908,2908,56,5,,bike
2909,2909,110,5,,Van
2910,2910,270,5,,Rickshaw
2911,2911,239,4,,bike
2912,2912,258,3,,Van
2913,2913,67,4,,Rickshaw
2914,2914,289,3,,bike
2915,2915,97,4,,Van
2916,2916,75,5,,Rickshaw
2917,2917,131,5,,bike
2918,2918,184,3,,Van
2919,2919,9,4,,Rickshaw
2920,2920,130,5,,bike
2921,2921,12,3,,Van
2922,2922,207,4,,Rickshaw
2923,2923,277,3,,bike
2924,2924,206,4,,Van
2925,2925,260,3,,Rickshaw
2926,2926,217,3,,bike
2927,2927,127,4,,Van
2928,2928,80,5,,Rickshaw
2929,2929,88,4,,bike
2930,2930,93,4,,Van
2931,2931,77,5,,Rickshaw
2932,2932,260,3,,bike
2933,2933,116,3,,Van
2934,2934,104,4,,Rickshaw
2935,2935,86,3,,bike
2936,2936,277,5,,Van
2937,2937,205,5,,Rickshaw
2938,2938,257,4,,bike
2939,2939,222,5,,Van
2940,2940,83,3,,Rickshaw
2941,2941,86,4,,bike
2942,2942,113,5,,Van
2943,2943,275,4,,Rickshaw
2944,2944,284,3,,bike
2945,2945,277,5,,Van
2946,2946,79,4,,Rickshaw
2947,2947,290,3,,bike
2948,2948,108,4,,Van
2949,2949,227,3,,Rickshaw
2950,2950,75,4,,bike
2951,2951,80,5,,Van
2952,2952,281,4,,Rickshaw
2953,2953,82,3,,bike
2954,2954,269,3,,Van
2955,2955,136,4,,Rickshaw
2956,2956,197,5,,bike
2957,2957,9,4,,Van
2958,2958,166,5,,Rickshaw
2959,2959,31,4,,bike
2960,2960,170,4,,Van
2961,2961,60,4,,Rickshaw
2962,2962,201,5,,bike
2963,2963,136,3,,Van
2964,2964,27,3,,Rickshaw
2965,2965,254,4,,bike
2966,2966,22,5,,Van
2967,2967,151,3,,Rickshaw
2968,2968,281,4,,bike
2969,2969,20,3,,Van
2970,2970,165,4,,Rickshaw
2971,2971,274,3,,bike
2972,2972,141,5,,Van
2973,2973,79,5,,Rickshaw
2974,2974,169,5,,bike
2975,2975,288,5,,Van
2976,2976,91,4,,Rickshaw
2977,2977,253,3,,bike
2978,2978,141,5,,Van
2979,2979,89,4,,Rickshaw
2980,2980,258,3,,bike
2981,2981,159,4,,Van
2982,2982,264,3,,Rickshaw
2983,2983,126,3,,bike
2984,2984,249,5,,Van
2985,2985,92,5,,Rickshaw
2986,2986,79,3,,bike
2987,2987,72,3,,Van
2988,2988,297,5,,Rickshaw
2989,2989,145,5,,bike
2990,2990,164,4,,Van
2991,2991,9,5,,Rickshaw
2992,2992,202,4,,bike
2993,2993,198,3,,Van
2994,2994,83,3,,Rickshaw
2995,2995,170,5,,bike
2996,2996,126,4,,Van
2997,2997,180,3,,Rickshaw
2998,2998,231,3,,bike
2999,2999,135,3,,Van
3000,3000,192,5,,Rickshaw
3001,3001,129,4,,bike
3002,3002,140,3,,Van
3003,3003,270,4,,Rickshaw
3004,3004,190,3,,bike
3005,3005,22,5,,Van
3006,3006,271,3,,Rickshaw
3007,3007,120,5,,bike
3008,3008,234,4,,Van
3009,3009,249,3,,Rickshaw
3010,3010,194,3,,bike
3011,3011,264,4,,Van
3012,3012,167,4,,Rickshaw
3013,3013,274,4,,bike
3014,3014,16,4,,Van
3015,3015,153,4,,Rickshaw
3016,3016,102,3,,bike
3017,3017,162,3,,Van
3018,3018,105,3,,Rickshaw
3019,3019,45,4,,bike
3020,3020,7,3,,Van
3021,3021,104,4,,Rickshaw
3022,3022,278,3,,bike
3023,3023,265,4,,Van
3024,3024,288,5,,Rickshaw
3025,3025,121,5,,bike
3026,3026,15,5,,Van
3027,3027,232,3,,Rickshaw
3028,3028,15,3,,bike
3029,3029,81,5,,Van
3030,3030,249,3,,Rickshaw
3031,3031,220,5,,bike
3032,3032,199,3,,Van
3033,3033,289,3,,Rickshaw
3034,3034,8,5,,bike
3035,3035,151,3,,Van
3036,3036,77,5,,Rickshaw
3037,3037,26,4,,bike
3038,3038,59,4,,Van
3039,3039,242,5,,Rickshaw
3040,3040,111,3,,bike
3041,3041,235,4,,Van
3042,3042,54,4,,Rickshaw
3043,3043,47,4,,bike
3044,3044,46,3,,Van
3045,3045,36,3,,Rickshaw
3046,3046,190,4,,bike
3047,3047,264,4,,Van
3048,3048,249,3,,Rickshaw
3049,3049,97,3,,bike
3050,3050,137,5,,Van
3051,3051,105,4,,Rickshaw
3052,3052,83,5,,bike
3053,3053,183,3,,Van
3054,3054,134,3,,Rickshaw
3055,3055,174,5,,bike
3056,3056,191,5,,Van
3057,3057,203,3,,Rickshaw
3058,3058,135,5,,bike
3059,3059,299,5,,Van
3060,3060,231,3,,Rickshaw
3061,3061,175,3,,bike
3062,3062,121,5,,Van
3063,3063,73,3,,Rickshaw
3064,3064,254,4,,bike
3065,3065,241,5,,Van
3066,3066,17,3,,Rickshaw
3067,3067,129,5,,bike
3068,3068,85,5,,Van
3069,3069,147,5,,Rickshaw
3070,3070,152,4,,bike
3071,3071,253,4,,Van
3072,3072,29,4,,Rickshaw
3073,3073,236,4,,bike
3074,3074,275,4,,Van
3075,3075,76,5,,Rickshaw
3076,3076,67,5,,bike
3077,3077,11,4,,Van
3078,3078,48,4,,Rickshaw
3079,3079,44,3,,bike
3080,3080,233,3,,Van
3081,3081,189,5,,Rickshaw
3082,3082,266,5,,bike
3083,3083,256,5,,Van
3084,3084,44,3,,Rickshaw
3085,3085,227,3,,bike
3086,3086,129,3,,Van
3087,3087,46,4,,Rickshaw
3088,3088,59,5,,bike
3089,3089,23,5,,Van
3090,3090,259,4,,Rickshaw
3091,3091,189,3,,bike
3092,3092,269,3,,Van
3093,3093,12,4,,Rickshaw
3094,3094,146,4,,bike
3095,3095,54,3,,Van
3096,3096,2,5,,Rickshaw
3097,3097,89,3,,bike
3098,3098,156,5,,Van
3099,3099,273,3,,Rickshaw
3100,3100,217,5,,bike
3101,3101,244,5,,Van
3102,3102,21,3,,Rickshaw
3103,3103,10,4,,bike
3104,3104,249,4,,Van
3105,3105,141,3,,Rickshaw
3106,3106,155,4,,bike
3107,3107,259,5,,Van
3108,3108,152,5,,Rickshaw
3109,3109,34,4,,bike
3110,3110,286,3,,Van
3111,3111,231,3,,Rickshaw
3112,3112,146,3,,bike
3113,3113,293,4,,Van
3114,3114,190,4,,Rickshaw
3115,3115,200,4,,bike
3116,3116,211,4,,Van
3117,3117,284,4,,Rickshaw
3118,3118,25,3,,bike
3119,3119,58,3,,Van
3120,3120,113,5,,Rickshaw
3121,3121,117,3,,bike
3122,3122,191,4,,Van
3123,3123,107,4,,Rickshaw
3124,3124,235,5,,bike
3125,3125,204,3,,Van
3126,3126,40,5,,Rickshaw
3127,3127,16,3,,bike
3128,3128,99,3,,Van
3129,3129,281,5,,Rickshaw
3130,3130,193,3,,bike
3131,3131,270,4,,Van
3132,3132,289,4,,Rickshaw
3133,3133,235,5,,bike
3134,3134,39,3,,Van
3135,3135,32,5,,Rickshaw
3136,3136,106,4,,bike
3137,3137,168,4,,Van
3138,3138,65,5,,Rickshaw
3139,3139,127,3,,bike
3140,3140,134,4,,Van
3141,3141,118,4,,Rickshaw
3142,3142,19,4,,bike
3143,3143,292,3,,Van
3144,3144,299,5,,Rickshaw
3145,3145,272,3,,bike
3146,3146,71,5,,Van
3147,3147,70,5,,Rickshaw
3148,3148,160,5,,bike
3149,3149,159,4,,Van
3150,3150,129,3,,Rickshaw
3151,3151,296,4,,bike
3152,3152,260,4,,Van
3153,3153,141,5,,Rickshaw
3154,3154,257,3,,bike
3155,3155,98,4,,Van
3156,3156,105,4,,Rickshaw
3157,3157,262,3,,bike
3158,3158,97,3,,Van
3159,3159,65,3,,Rickshaw
3160,3160,230,5,,bike
3161,3161,216,5,,Van
3162,3162,130,4,,Rickshaw
3163,3163,86,5,,bike
3164,3164,147,4,,Van
3165,3165,261,4,,Rickshaw
3166,3166,143,4,,bike
3167,3167,262,3,,Van
3168,3168,161,4,,Rickshaw
3169,3169,19,4,,bike
3170,3170,82,5,,Van
3171,3171,170,4,,Rickshaw
3172,3172,272,4,,bike
3173,3173,62,4,,Van
3174,3174,13,5,,Rickshaw
3175,3175,262,4,,bike
3176,3176,280,5,,Van
3177,3177,117,4,,Rickshaw
3178,3178,194,5,,bike
3179,3179,265,3,,Van
3180,3180,161,3,,Rickshaw
3181,3181,279,4,,bike
3182,3182,49,3,,Van
3183,3183,192,5,,Rickshaw
3184,3184,226,4,,bike
3185,3185,10,4,,Van
3186,3186,285,4,,Rickshaw
3187,3187,58,5,,bike
3188,3188,95,3,,Van
3189,3189,257,3,,Rickshaw
3190,3190,217,4,,bike
3191,3191,263,3,,Van
3192,3192,83,3,,Rickshaw
3193,3193,194,3,,bike
3194,3194,213,3,,Van
3195,3195,116,5,,Rickshaw
3196,3196,175,4,,bike
3197,3197,282,3,,Van
3198,3198,136,3,,Rickshaw
3199,3199,138,5,,bike
3200,3200,240,4,,Van
3201,3201,47,5,,Rickshaw
3202,3202,268,5,,bike
3203,3203,30,3,,Van
3204,3204,187,5,,Rickshaw
3205,3205,71,3,,bike
3206,3206,124,4,,Van
3207,3207,74,3,,Rickshaw
3208,3208,123,3,,bike
3209,3209,152,5,,Van
3210,3210,216,5,,Rickshaw
3211,3211,27,3,,bike
3212,3212,284,3,,Van
3213,3213,47,5,,Rickshaw
3214,3214,151,4,,bike
3215,3215,232,5,,Van
3216,3216,280,3,,Rickshaw
3217,3217,154,5,,bike
3218,3218,287,3,,Van
3219,3219,248,3,,Rickshaw
3220,3220,290,4,,bike
3221,3221,255,3,,Van
3222,3222,38,4,,Rickshaw
3223,3223,57,4,,bike
3224,3224,183,4,,Van
3225,3225,160,3,,Rickshaw
3226,3226,3,4,,bike
3227,3227,96,3,,Van
3228,3228,185,5,,Rickshaw
3229,3229,51,5,,bike
3230,3230,62,5,,Van
3231,3231,250,5,,Rickshaw
3232,3232,70,5,,bike
3233,3233,110,4,,Van
3234,3234,155,5,,Rickshaw
3235,3235,134,3,,bike
3236,3236,239,5,,Van
3237,3237,144,3,,Rickshaw
3238,3238,213,4,,bike
3239,3239,284,5,,Van
3240,3240,151,3,,Rickshaw
3241,3241,195,3,,bike
3242,3242,29,3,,Van
3243,3243,290,5,,Rickshaw
3244,3244,276,3,,bike
3245,3245,49,4,,Van
3246,3246,135,3,,Rickshaw
3247,3247,249,3,,bike
3248,3248,164,4,,Van
3249,3249,183,4,,Rickshaw
3250,3250,195,3,,bike
3251,3251,289,3,,Van
3252,3252,33,5,,Rickshaw
3253,3253,1,4,,bike
3254,3254,50,5,,Van
3255,3255,70,4,,Rickshaw
3256,3256,30,5,,bike
3257,3257,23,5,,Van
3258,3258,275,4,,Rickshaw
3259,3259,278,5,,bike
3260,3260,147,3,,Van
3261,3261,142,3,,Rickshaw
3262,3262,66,3,,bike
3263,3263,128,4,,Van
3264,3264,163,4,,Rickshaw
3265,3265,65,3,,bike
3266,3266,275,5,,Van
3267,3267,43,5,,Rickshaw
3268,3268,72,4,,bike
3269,3269,232,3,,Van
3270,3270,107,3,,Rickshaw
3271,3271,293,5,,bike
3272,3272,87,5,,Van
3273,3273,232,4,,Rickshaw
3274,3274,58,3,,bike
3275,3275,218,5,,Van
3276,3276,244,5,,Rickshaw
3277,3277,158,5,,bike
3278,3278,264,3,,Van
3279,3279,261,5,,Rickshaw
3280,3280,136,5,,bike
3281,3281,31,4,,Van
3282,3282,281,5,,Rickshaw
3283,3283,275,4,,bike
3284,3284,145,4,,Van
3285,3285,133,4,,Rickshaw
3286,3286,11,3,,bike
3287,3287,32,5,,Van
3288,3288,66,5,,Rickshaw
3289,3289,235,4,,bike
3290,3290,113,3,,Van
3291,3291,144,3,,Rickshaw
3292,3292,236,4,,bike
3293,3293,194,4,,Van
3294,3294,24,5,,Rickshaw
3295,3295,189,4,,bike
3296,3296,171,3,,Van
3297,3297,290,5,,Rickshaw
3298,3298,243,3,,bike
3299,3299,224,3,,Van
3300,3300,204,3,,Rickshaw
3301,3301,298,3,,bike
3302,3302,78,5,,Van
3303,3303,250,3,,Rickshaw
3304,3304,269,3,,bike
3305,3305,179,5,,Van
3306,3306,269,4,,Rickshaw
3307,3307,68,3,,bike
3308,3308,199,5,,Van
3309,3309,242,3,,Rickshaw
3310,3310,231,3,,bike
3311,3311,274,5,,Van
3312,3312,80,5,,Rickshaw
3313,3313,221,5,,bike
3314,3314,76,5,,Van
3315,3315,48,4,,Rickshaw
3316,3316,13,5,,bike
3317,3317,2,4,,Van
3318,3318,264,4,,Rickshaw
3319,3319,256,3,,bike
3320,3320,26,4,,Van
3321,3321,220,3,,Rickshaw
3322,3322,224,4,,bike
3323,3323,157,3,,Van
3324,3324,27,5,,Rickshaw
3325,3325,22,5,,bike
3326,3326,169,4,,Van
3327,3327,183,5,,Rickshaw
3328,3328,13,5,,bike
3329,3329,200,5,,Van
3330,3330,242,5,,Rickshaw
3331,3331,82,3,,bike
3332,3332,54,4,,Van
3333,3333,67,3,,Rickshaw
3334,3334,83,3,,bike
3335,3335,295,5,,Van
3336,3336,77,4,,Rickshaw
3337,3337,82,4,,bike
3338,3338,192,3,,Van
3339,3339,79,4,,Rickshaw
3340,3340,280,4,,bike
3341,3341,70,3,,Van
3342,3342,246,4,,Rickshaw
3343,3343,40,5,,bike
3344,3344,202,3,,Van
3345,3345,226,4,,Rickshaw
3346,3346,256,3,,bike
3347,3347,145,4,,Van
3348,3348,142,5,,Rickshaw
3349,3349,55,3,,bike
3350,3350,107,5,,Van
3351,3351,278,5,,Rickshaw
3352,3352,66,5,,bike
3353,3353,258,4,,Van
3354,3354,265,5,,Rickshaw
3355,3355,299,4,,bike
3356,3356,191,3,,Van
3357,3357,74,5,,Rickshaw
3358,3358,76,5,,bike
3359,3359,25,5,,Van
3360,3360,295,5,,Rickshaw
3361,3361,196,5,,bike
3362,3362,239,4,,Van
3363,3363,16,3,,Rickshaw
3364,3364,197,4,,bike
3365,3365,29,4,,Van
3366,3366,276,3,,Rickshaw
3367,3367,229,5,,bike
3368,3368,42,4,,Van
3369,3369,200,5,,Rickshaw
3370,3370,140,4,,bike
3371,3371,63,4,,Van
3372,3372,1,4,,Rickshaw
3373,3373,183,5,,bike
3374,3374,239,5,,Van
3375,3375,131,4,,Rickshaw
3376,3376,219,3,,bike
3377,3377,32,3,,Van
3378,3378,143,4,,Rickshaw
3379,3379,92,3,,bike
3380,3380,206,3,,Van
3381,3381,62,3,,Rickshaw
3382,3382,43,5,,bike
3383,3383,252,3,,Van
3384,3384,22,4,,Rickshaw
3385,3385,205,3,,bike
3386,3386,96,3,,Van
3387,3387,18,4,,Rickshaw
3388,3388,93,3,,bike
3389,3389,229,5,,Van
3390,3390,37,5,,Rickshaw
3391,3391,72,5,,bike
3392,3392,140,3,,Van
3393,3393,141,5,,Rickshaw
3394,3394,248,4,,bike
3395,3395,172,3,,Van
3396,3396,146,4,,Rickshaw
3397,3397,277,3,,bike
3398,3398,176,5,,Van
3399,3399,150,5,,Rickshaw
3400,3400,71,5,,bike
3401,3401,37,3,,Van
3402,3402,292,3,,Rickshaw
3403,3403,109,3,,bike
3404,3404,145,4,,Van
3405,3405,274,5,,Rickshaw
3406,3406,201,3,,bike
3407,3407,272,3,,Van
3408,3408,243,5,,Rickshaw
3409,3409,289,3,,bike
3410,3410,205,5,,Van
3411,3411,189,4,,Rickshaw
3412,3412,77,5,,bike
3413,3413,202,3,,Van
3414,3414,33,5,,Rickshaw
3415,3415,201,5,,bike
3416,3416,94,3,,Van
3417,3417,97,5,,Rickshaw
3418,3418,17,4,,bike
3419,3419,134,3,,Van
3420,3420,269,4,,Rickshaw
3421,3421,272,3,,bike
3422,3422,173,4,,Van
3423,3423,197,5,,Rickshaw
3424,3424,208,3,,bike
3425,3425,260,3,,Van
3426,3426,71,3,,Rickshaw
3427,3427,136,4,,bike
3428,3428,299,5,,Van
3429,3429,4,4,,Rickshaw
3430,3430,260,5,,bike
3431,3431,214,4,,Van
3432,3432,276,3,,Rickshaw
3433,3433,276,3,,bike
3434,3434,265,3,,Van
3435,3435,45,3,,Rickshaw
3436,3436,285,4,,bike
3437,3437,196,4,,Van
3438,3438,51,3,,Rickshaw
3439,3439,222,4,,bike
3440,3440,139,3,,Van
3441,3441,273,5,,Rickshaw
3442,3442,258,3,,bike
3443,3443,25,3,,Van
3444,3444,120,5,,Rickshaw
3445,3445,71,4,,bike
3446,3446,289,3,,Van
3447,3447,135,4,,Rickshaw
3448,3448,169,3,,bike
3449,3449,150,5,,Van
3450,3450,252,5,,Rickshaw
3451,3451,284,3,,bike
3452,3452,141,3,,Van
3453,3453,146,5,,Rickshaw
3454,3454,103,4,,bike
3455,3455,163,5,,Van
3456,3456,7,5,,Rickshaw
3457,3457,214,5,,bike
3458,3458,91,3,,Van
3459,3459,261,4,,Rickshaw
3460,3460,150,3,,bike
3461,3461,194,5,,Van
3462,3462,92,4,,Rickshaw
3463,3463,49,5,,bike
3464,3464,166,4,,Van
3465,3465,163,3,,Rickshaw
3466,3466,65,4,,bike
3467,3467,300,5,,Van
3468,3468,4,4,,Rickshaw
3469,3469,104,3,,bike
3470,3470,76,4,,Van
3471,3471,259,5,,Rickshaw
3472,3472,203,5,,bike
3473,3473,2,4,,Van
3474,3474,112,3,,Rickshaw
3475,3475,110,3,,bike
3476,3476,300,3,,Van
3477,3477,67,4,,Rickshaw
3478,3478,7,3,,bike
3479,3479,195,4,,Van
3480,3480,32,5,,Rickshaw
3481,3481,88,5,,bike
3482,3482,186,3,,Van
3483,3483,214,4,,Rickshaw
3484,3484,42,4,,bike
3485,3485,102,3,,Van
3486,3486,17,4,,Rickshaw
3487,3487,113,5,,bike
3488,3488,26,5,,Van
3489,3489,285,4,,Rickshaw
3490,3490,197,4,,bike
3491,3491,177,3,,Van
3492,3492,34,3,,Rickshaw
3493,3493,100,4,,bike
3494,3494,179,3,,Van
3495,3495,225,5,,Rickshaw
3496,3496,183,3,,bike
3497,3497,6,5,,Van
3498,3498,296,3,,Rickshaw
3499,3499,169,3,,bike
3500,3500,82,3,,Van
3501,3501,112,3,,Rickshaw
3502,3502,190,3,,bike
3503,3503,260,3,,Van
3504,3504,97,5,,Rickshaw
3505,3505,131,5,,bike
3506,3506,129,4,,Van
3507,3507,71,4,,Rickshaw
3508,3508,213,3,,bike
3509,3509,246,4,,Van
3510,3510,177,5,,Rickshaw
3511,3511,205,4,,bike
3512,3512,67,4,,Van
3513,3513,39,5,,Rickshaw
3514,3514,233,5,,bike
3515,3515,128,5,,Van
3516,3516,245,5,,Rickshaw
3517,3517,74,5,,bike
3518,3518,263,4,,Van
3519,3519,253,5,,Rickshaw
3520,3520,130,3,,bike
3521,3521,120,4,,Van
3522,3522,135,5,,Rickshaw
3523,3523,19,4,,bike
3524,3524,256,4,,Van
3525,3525,128,4,,Rickshaw
3526,3526,222,3,,bike
3527,3527,123,5,,Van
3528,3528,65,5,,Rickshaw
3529,3529,38,3,,bike
3530,3530,79,5,,Van
3531,3531,76,5,,Rickshaw
3532,3532,104,5,,bike
3533,3533,241,4,,Van
3534,3534,159,5,,Rickshaw
3535,3535,169,5,,bike
3536,3536,119,3,,Van
3537,3537,262,4,,Rickshaw
3538,3538,225,5,,bike
3539,3539,17,3,,Van
3540,3540,255,3,,Rickshaw
3541,3541,51,3,,bike
3542,3542,257,4,,Van
3543,3543,111,5,,Rickshaw
3544,3544,241,5,,bike
3545,3545,258,3,,Van
3546,3546,257,5,,Rickshaw
3547,3547,248,4,,bike
3548,3548,248,3,,Van
3549,3549,25,3,,Rickshaw
3550,3550,126,5,,bike
3551,3551,68,4,,Van
3552,3552,281,4,,Rickshaw
3553,3553,146,4,,bike
3554,3554,256,5,,Van
3555,3555,288,4,,Rickshaw
3556,3556,150,3,,bike
3557,3557,214,5,,Van
3558,3558,85,4,,Rickshaw
3559,3559,56,3,,bike
3560,3560,298,3,,Van
3561,3561,288,5,,Rickshaw
3562,3562,5,4,,bike
3563,3563,27,3,,Van
3564,3564,258,5,,Rickshaw
3565,3565,128,3,,bike
3566,3566,152,3,,Van
3567,3567,24,4,,Rickshaw
3568,3568,219,3,,bike
3569,3569,118,5,,Van
3570,3570,265,5,,Rickshaw
3571,3571,229,3,,bike
3572,3572,216,4,,Van
3573,3573,274,3,,Rickshaw
3574,3574,113,3,,bike
3575,3575,217,3,,Van
3576,3576,277,5,,Rickshaw
3577,3577,266,4,,bike
3578,3578,289,3,,Van
3579,3579,1,4,,Rickshaw
3580,3580,230,3,,bike
3581,3581,32,5,,Van
3582,3582,114,4,,Rickshaw
3583,3583,298,5,,bike
3584,3584,88,3,,Van
3585,3585,232,3,,Rickshaw
3586,3586,154,3,,bike
3587,3587,114,3,,Van
3588,3588,185,3,,Rickshaw
3589,3589,86,3,,bike
3590,3590,210,3,,Van
3591,3591,236,5,,Rickshaw
3592,3592,292,3,,bike
3593,3593,88,5,,Van
3594,3594,202,4,,Rickshaw
3595,3595,237,3,,bike
3596,3596,246,4,,Van
3597,3597,191,3,,Rickshaw
3598,3598,253,3,,bike
3599,3599,172,4,,Van
3600,3600,93,3,,Rickshaw
3601,3601,291,4,,bike
3602,3602,149,5,,Van
3603,3603,184,3,,Rickshaw
3604,3604,244,3,,bike
3605,3605,164,4,,Van
3606,3606,113,4,,Rickshaw
3607,3607,139,4,,bike
3608,3608,54,5,,Van
3609,3609,229,3,,Rickshaw
3610,3610,204,4,,bike
3611,3611,172,5,,Van
3612,3612,52,4,,Rickshaw
3613,3613,31,4,,bike
3614,3614,130,4,,Van
3615,3615,47,4,,Rickshaw
3616,3616,221,4,,bike
3617,3617,236,5,,Van
3618,3618,228,4,,Rickshaw
3619,3619,138,3,,bike
3620,3620,230,5,,Van
3621,3621,51,5,,Rickshaw
3622,3622,103,4,,bike
3623,3623,102,4,,Van
3624,3624,158,3,,Rickshaw
3625,3625,56,4,,bike
3626,3626,165,4,,Van
3627,3627,247,3,,Rickshaw
3628,3628,1,4,,bike
3629,3629,85,3,,Van
3630,3630,223,5,,Rickshaw
3631,3631,172,4,,bike
3632,3632,87,3,,Van
3633,3633,97,3,,Rickshaw
3634,3634,300,3,,bike
3635,3635,168,4,,Van
3636,3636,87,4,,Rickshaw
3637,3637,230,5,,bike
3638,3638,242,4,,Van
3639,3639,84,4,,Rickshaw
3640,3640,237,4,,bike
3641,3641,126,3,,Van
3642,3642,17,5,,Rickshaw
3643,3643,279,3,,bike
3644,3644,57,5,,Van
3645,3645,27,3,,Rickshaw
3646,3646,234,4,,bike
3647,3647,50,5,,Van
3648,3648,205,5,,Rickshaw
3649,3649,233,4,,bike
3650,3650,287,3,,Van
3651,3651,186,5,,Rickshaw
3652,3652,223,4,,bike
3653,3653,48,5,,Van
3654,3654,21,4,,Rickshaw
3655,3655,184,4,,bike
3656,3656,189,3,,Van
3657,3657,78,3,,Rickshaw
3658,3658,272,4,,bike
3659,3659,23,5,,Van
3660,3660,284,4,,Rickshaw
3661,3661,203,4,,bike
3662,3662,183,4,,Van
3663,3663,100,4,,Rickshaw
3664,3664,87,4,,bike
3665,3665,140,5,,Van
3666,3666,265,3,,Rickshaw
3667,3667,65,5,,bike
3668,3668,271,3,,Van
3669,3669,188,4,,Rickshaw
3670,3670,297,5,,bike
3671,3671,216,5,,Van
3672,3672,298,4,,Rickshaw
3673,3673,156,4,,bike
3674,3674,299,5,,Van
3675,3675,6,3,,Rickshaw
3676,3676,291,4,,bike
3677,3677,262,4,,Van
3678,3678,16,3,,Rickshaw
3679,3679,81,4,,bike
3680,3680,129,4,,Van
3681,3681,147,3,,Rickshaw
3682,3682,58,5,,bike
3683,3683,217,4,,Van
3684,3684,267,3,,Rickshaw
3685,3685,175,5,,bike
3686,3686,56,4,,Van
3687,3687,232,5,,Rickshaw
3688,3688,251,4,,bike
3689,3689,98,3,,Van
3690,3690,70,3,,Rickshaw
3691,3691,65,5,,bike
3692,3692,117,5,,Van
3693,3693,233,4,,Rickshaw
3694,3694,62,3,,bike
3695,3695,236,3,,Van
3696,3696,79,4,,Rickshaw
3697,3697,158,3,,bike
3698,3698,98,3,,Van
3699,3699,102,3,,Rickshaw
3700,3700,84,3,,bike
3701,3701,1,5,,Van
3702,3702,296,3,,Rickshaw
3703,3703,161,3,,bike
3704,3704,89,4,,Van
3705,3705,143,3,,Rickshaw
3706,3706,20,3,,bike
3707,3707,291,5,,Van
3708,3708,149,4,,Rickshaw
3709,3709,108,4,,bike
3710,3710,217,4,,Van
3711,3711,226,3,,Rickshaw
3712,3712,144,4,,bike
3713,3713,292,5,,Van
3714,3714,108,5,,Rickshaw
3715,3715,50,4,,bike
3716,3716,242,3,,Van
3717,3717,146,3,,Rickshaw
3718,3718,179,3,,bike
3719,3719,294,3,,Van
3720,3720,285,5,,Rickshaw
3721,3721,13,5,,bike
3722,3722,291,4,,Van
3723,3723,120,4,,Rickshaw
3724,3724,197,5,,bike
3725,3725,265,5,,Van
3726,3726,126,4,,Rickshaw
3727,3727,221,3,,bike
3728,3728,217,4,,Van
3729,3729,280,5,,Rickshaw
3730,3730,232,4,,bike
3731,3731,27,3,,Van
3732,3732,61,3,,Rickshaw
3733,3733,138,3,,bike
3734,3734,230,5,,Van
3735,3735,208,5,,Rickshaw
3736,3736,168,4,,bike
3737,3737,123,5,,Van
3738,3738,2,5,,Rickshaw
3739,3739,103,4,,bike
3740,3740,47,3,,Van
3741,3741,181,4,,Rickshaw
3742,3742,48,4,,bike
3743,3743,175,4,,Van
3744,3744,30,3,,Rickshaw
3745,3745,95,3,,bike
3746,3746,8,5,,Van
3747,3747,231,3,,Rickshaw
3748,3748,28,4,,bike
3749,3749,134,4,,Van
3750,3750,31,5,,Rickshaw
3751,3751,68,5,,bike
3752,3752,194,5,,Van
3753,3753,60,3,,Rickshaw
3754,3754,114,5,,bike
3755,3755,26,4,,Van
3756,3756,287,3,,Rickshaw
3757,3757,264,4,,bike
3758,3758,158,4,,Van
3759,3759,106,4,,Rickshaw
3760,3760,102,4,,bike
3761,3761,28,5,,Van
3762,3762,259,3,,Rickshaw
3763,3763,290,5,,bike
3764,3764,87,4,,Van
3765,3765,273,3,,Rickshaw
3766,3766,149,4,,bike
3767,3767,141,3,,Van
3768,3768,189,4,,Rickshaw
3769,3769,200,3,,bike
3770,3770,103,4,,Van
3771,3771,164,4,,Rickshaw
3772,3772,76,3,,bike
